"First","Last","Player","Team","Season","Min","Shots","SoT","Dist","Solo","Goals","xG","xPlace","G.xG","KeyP","Dist.key","Assts","xA","A.xA","xG.xA","xGperShot","xAperPass","GmxGperShot","AmxAperPass"
"Anthony","Jackson-Hamel","Anthony Jackson-Hamel","MTL",2015,190,3,0,15.7818055857504,0,0,0.527750342683988,-0.527750342683988,-0.527750342683988,1,11.7481072943687,0,0.188167162390588,-0.188167162390588,0.715917505074576,0.175916780894663,0.188167162390588,-0.175916780894663,-0.188167162390588
"Jose","Villarreal","Jose Villarreal","LAG",2012,NA,3,2,23.90304755,0,1,0.248844091965787,0.252332615837902,0.751155908034213,2,17.6025605055,1,0.464810225329007,0.535189774670993,0.713654317294793,0.0829480306552623,0.232405112664503,0.250385302678071,0.267594887335497
"Abdoulie","Mansally","Abdoulie Mansally","RSL",2013,NA,5,1,36.143323066,0.8,0,0.127570487238493,-0.109756006822174,-0.127570487238493,5,27.1192059042,1,0.585671579200323,0.414328420799677,0.713242066438816,0.0255140974476986,0.117134315840065,-0.0255140974476986,0.0828656841599354
"Herculez","Gomez","Herculez Gomez","TOR",2015,246,3,2,28.1629602900257,0.666666666666667,1,0.293245257171512,0.167984936386716,0.706754742828488,2,10.8969796445239,0,0.417741318824333,-0.417741318824333,0.710986575995846,0.0977484190571708,0.208870659412167,0.235584914276163,-0.208870659412167
"Tilson","Oswaldo Minda","Tilson Oswaldo Minda","CHV",2014,NA,5,0,31.538833576,0.4,0,0.119018208389894,-0.119018208389894,-0.119018208389894,10,26.589402915,0,0.590613149426758,-0.590613149426758,0.709631357816652,0.0238036416779789,0.0590613149426758,-0.0238036416779789,-0.0590613149426758
"Daniel","Johnson","Daniel Johnson","CHI",2017,160,6,2,26.7868556386358,0.333333333333333,0,0.278083344021038,-0.0457719165434652,-0.278083344021038,2,18.4687508700742,0,0.429913632332245,-0.429913632332245,0.707996976353283,0.0463472240035063,0.214956816166122,-0.0463472240035063,-0.214956816166122
"Chris","Duvall","Chris Duvall","NYRB",2014,NA,2,0,29.142086935,0,0,0.0738044316142966,-0.0738044316142966,-0.0738044316142966,5,13.2066573496,1,0.633627641262211,0.366372358737789,0.707432072876508,0.0369022158071483,0.126725528252442,-0.0369022158071483,0.0732744717475578
"Mikael","Silvestre","Mikael Silvestre","POR",2013,NA,2,0,9.2985569315,0.5,0,0.479740005244176,-0.479740005244176,-0.479740005244176,1,9.173183744,0,0.22682983220783,-0.22682983220783,0.706569837452006,0.239870002622088,0.22682983220783,-0.239870002622088,-0.22682983220783
"Ben","Zemanski","Ben Zemanski","POR",2014,NA,10,2,30.71006529,0.5,0,0.270867323700932,-0.0398400684150348,-0.270867323700932,6,21.3712911583333,0,0.434976354388175,-0.434976354388175,0.705843678089107,0.0270867323700932,0.0724960590646958,-0.0270867323700932,-0.0724960590646958
"Juan","Carlos Toja","Juan Carlos Toja","NER",2012,NA,3,1,25.5498393366667,0.333333333333333,0,0.135991530883388,-0.0826179216563485,-0.135991530883388,4,14.228981955,0,0.56972353578645,-0.56972353578645,0.705715066669838,0.0453305102944627,0.142430883946613,-0.0453305102944627,-0.142430883946613
"Yordany","Alvarez","Yordany Alvarez","RSL",2013,NA,10,5,22.8173682608,0.3,1,0.541973751604341,0.145493709837326,0.458026248395659,5,30.014255114,0,0.163349322579422,-0.163349322579422,0.705323074183763,0.0541973751604341,0.0326698645158845,0.0458026248395659,-0.0326698645158845
"Wandrille","Lefevre","Wandrille Lefevre","MTL",2015,1048,9,4,11.2698735023217,0.222222222222222,2,0.640985084059111,0.343064279977543,1.35901491594089,1,20.4800054931633,0,0.0642884799064781,-0.0642884799064781,0.705273563965589,0.0712205648954568,0.0642884799064781,0.151001657326765,-0.0642884799064781
"Federico","Bravo","Federico Bravo","NYC",2016,1190,7,0,21.3386958854086,0.571428571428571,0,0.454878969039869,-0.454878969039869,-0.454878969039869,5,29.5983990186177,0,0.246219199194509,-0.246219199194509,0.701098168234378,0.0649827098628384,0.0492438398389018,-0.0649827098628384,-0.0492438398389018
"Eric","Gehrig","Eric Gehrig","CLB",2011,NA,3,0,16.3908281243333,0,0,0.182899311993874,-0.182899311993874,-0.182899311993874,4,18.19580914,0,0.517590892091537,-0.517590892091537,0.700490204085411,0.0609664373312913,0.129397723022884,-0.0609664373312913,-0.129397723022884
"Dan","Gargan","Dan Gargan","LAG",2015,1877,4,1,15.1991655253202,0.5,0,0.280365385161551,0.152938343323156,-0.280365385161551,5,20.7448820170582,0,0.420048582701199,-0.420048582701199,0.70041396786275,0.0700913462903878,0.0840097165402398,-0.0700913462903878,-0.0840097165402398
"Shaun","Francis","Shaun Francis","CLB",2011,NA,3,0,35.0197289466667,0.666666666666667,0,0.0771871072909565,-0.0771871072909565,-0.0771871072909565,4,12.959400729,0,0.623016731148871,-0.623016731148871,0.700203838439828,0.0257290357636522,0.155754182787218,-0.0257290357636522,-0.155754182787218
"Steve","Neumann","Steve Neumann","NER",2015,176,3,1,20.1488187809301,0.333333333333333,0,0.401631175538895,-0.00715433164276935,-0.401631175538895,2,9.56827298754864,0,0.297817872320011,-0.297817872320011,0.699449047858906,0.133877058512965,0.148908936160006,-0.133877058512965,-0.148908936160006
"Branko","Boskovic","Branko Boskovic","DCU",2011,NA,8,2,23.55469721625,0.375,0,0.548493917924367,-0.331180842744091,-0.548493917924367,1,7.537667079,0,0.14980295887935,-0.14980295887935,0.698296876803717,0.0685617397405459,0.14980295887935,-0.0685617397405459,-0.14980295887935
"Danny","Califf","Danny Califf","PHI, CHV",2012,NA,6,1,12.2164773788333,0.333333333333333,1,0.673786748438089,-0.539492125647098,0.326213251561911,1,22.79467098,0,0.0231695079176503,-0.0231695079176503,0.696956256355739,0.112297791406348,0.0231695079176503,0.0543688752603186,-0.0231695079176503
"Patrice","Bernier","Patrice Bernier","MTL",2015,753,5,0,26.5838094676351,0.4,0,0.334267927735152,-0.334267927735152,-0.334267927735152,5,30.8242371019809,1,0.361851592544713,0.638148407455287,0.696119520279866,0.0668535855470304,0.0723703185089427,-0.0668535855470304,0.127629681491057
"Tyrone","Marshall","Tyrone Marshall","COL",2012,NA,7,3,12.9463919905714,0.142857142857143,2,0.549816480950338,0.352110050974677,1.45018351904966,2,25.64475251,0,0.146268500622441,-0.146268500622441,0.696084981572779,0.078545211564334,0.0731342503112206,0.207169074149952,-0.0731342503112206
"Daniel","Woolard","Daniel Woolard","DCU",2011,NA,8,1,28.16902158275,0.5,1,0.52815945289189,0.313121498896065,0.47184054710811,3,27.0118046966667,0,0.165320783681025,-0.165320783681025,0.693480236572915,0.0660199316114862,0.0551069278936751,0.0589800683885138,-0.0551069278936751
"Daigo","Kobayashi","Daigo Kobayashi","NER",2016,804,13,2,25.8811236825308,0.307692307692308,1,0.48466918400894,0.210888613136293,0.51533081599106,3,24.8680351296344,0,0.206190921112914,-0.206190921112914,0.690860105121855,0.0372822449237646,0.0687303070376381,0.0396408319993123,-0.0687303070376381
"Matthew","Fondy","Matthew Fondy","CHV, CHI",2014,NA,5,3,16.640814438,0.6,0,0.502729924970577,0.032666296584709,-0.502729924970577,3,25.50601931,0,0.188045077385177,-0.188045077385177,0.690775002355754,0.100545984994115,0.0626816924617257,-0.100545984994115,-0.0626816924617257
"Omar","Salgado","Omar Salgado","VAN",2012,NA,4,1,16.6178019725,0.25,0,0.32672916440223,-0.207860085934781,-0.32672916440223,3,14.5950643066667,1,0.364003584765849,0.635996415234151,0.690732749168079,0.0816822911005575,0.121334528255283,-0.0816822911005575,0.21199880507805
"DaMarcus","Beasley","DaMarcus Beasley","HOU",2014,NA,5,0,24.351058884,0.2,0,0.206062602496973,-0.206062602496973,-0.206062602496973,8,25.43630454875,0,0.478308881923332,-0.478308881923332,0.684371484420305,0.0412125204993946,0.0597886102404164,-0.0412125204993946,-0.0597886102404164
"Brian","Ownby","Brian Ownby","HOU",2014,NA,1,1,12.57098644,0,0,0.0766540015682603,-0.0212504758831943,-0.0766540015682603,1,5.421681012,0,0.606261746753102,-0.606261746753102,0.682915748321362,0.0766540015682603,0.606261746753102,-0.0766540015682603,-0.606261746753102
"Seth","Sinovic","Seth Sinovic","SKC",2016,565,5,1,22.6813348737917,0.4,0,0.296329446380728,-0.133988889694799,-0.296329446380728,5,17.6344472598296,0,0.385624057050573,-0.385624057050573,0.681953503431301,0.0592658892761456,0.0771248114101146,-0.0592658892761456,-0.0771248114101146
"Johan","Kappelhof","Johan Kappelhof","CHI",2017,3037,4,1,23.0031223310763,0,0,0.242522009425955,-0.217783361612272,-0.242522009425955,7,20.9781696001492,2,0.436589485345556,1.56341051465444,0.679111494771512,0.0606305023564889,0.0623699264779366,-0.0606305023564889,0.223344359236349
"Ty","Harden","Ty Harden","SJE",2014,NA,5,2,12.601543652,0.2,0,0.479270182871151,0.0141013580525997,-0.479270182871151,1,7.038424895,0,0.198062596779103,-0.198062596779103,0.677332779650254,0.0958540365742302,0.198062596779103,-0.0958540365742302,-0.198062596779103
"Francisco","Mendoza","Francisco Mendoza","CHV",2011,NA,5,2,28.392672812,0.8,0,0.158735201430136,0.143051264697028,-0.158735201430136,2,15.939550985,1,0.515743486066447,0.484256513933553,0.674478687496583,0.0317470402860273,0.257871743033223,-0.0317470402860273,0.242128256966777
"Kristopher","Tyrpak","Kristopher Tyrpak","CHV",2014,NA,1,1,11.86686247,0,1,0.245754412013797,0.58960535662623,0.754245587986203,2,22.3203192105,1,0.42856315925757,0.57143684074243,0.674317571271367,0.245754412013797,0.214281579628785,0.754245587986203,0.285718420371215
"Kamani","Hill","Kamani Hill","COL",2013,NA,5,0,26.988537429,0.2,0,0.250508996043222,-0.250508996043222,-0.250508996043222,4,15.85809961,0,0.418513606787318,-0.418513606787318,0.669022602830539,0.0501017992086444,0.104628401696829,-0.0501017992086444,-0.104628401696829
"Chandler","Hoffman","Chandler Hoffman","LAG",2014,NA,4,2,14.0777547965,0.25,0,0.595796193579169,0.196979082721713,-0.595796193579169,1,21.71982505,0,0.0709976061067214,-0.0709976061067214,0.666793799685891,0.148949048394792,0.0709976061067214,-0.148949048394792,-0.0709976061067214
"Dylan","Remick","Dylan Remick","SEA",2014,NA,1,0,30.19111293,1,0,0.0271845812315916,-0.0271845812315916,-0.0271845812315916,6,15.0730674683333,0,0.634441690171305,-0.634441690171305,0.661626271402897,0.0271845812315916,0.105740281695218,-0.0271845812315916,-0.105740281695218
"Benoit","Cheyrou","Benoit Cheyrou","TOR",2016,845,13,2,30.6400241045559,0.461538461538462,0,0.358580772496372,0.0645969472941121,-0.358580772496372,6,26.1614127929135,0,0.302582436930681,-0.302582436930681,0.661163209427053,0.0275831363458748,0.0504304061551134,-0.0275831363458748,-0.0504304061551134
"Chris","Schuler","Chris Schuler","RSL",2017,1120,6,1,12.1817330030711,0,0,0.468793568191003,-0.390135152404333,-0.468793568191003,2,14.1449255339959,0,0.190717162619363,-0.190717162619363,0.659510730810366,0.0781322613651672,0.0953585813096814,-0.0781322613651672,-0.0953585813096814
"Lovel","Palmer","Lovel Palmer","RSL",2013,NA,8,0,33.71218177625,0.125,0,0.150267258450884,-0.150267258450884,-0.150267258450884,3,16.1188587403333,1,0.508742852144454,0.491257147855546,0.659010110595338,0.0187834073063606,0.169580950714818,-0.0187834073063606,0.163752382618515
"Sam","Garza","Sam Garza","SJE",2012,NA,4,0,26.16150197,0,0,0.18049970566076,-0.18049970566076,-0.18049970566076,2,8.2274674415,1,0.477843305131205,0.522156694868795,0.658343010791965,0.04512492641519,0.238921652565602,-0.04512492641519,0.261078347434398
"Miller","Bolaños","Miller Bolaños","CHV",2013,NA,10,3,22.573035151,0.3,0,0.615947013954663,-0.397678051638494,-0.615947013954663,2,30.56009436,0,0.0410942578007743,-0.0410942578007743,0.657041271755437,0.0615947013954663,0.0205471289003871,-0.0615947013954663,-0.0205471289003871
"Maynor","Figueroa","Maynor Figueroa","COL",2015,951,12,4,31.2620127590171,0.333333333333333,1,0.405487828431787,0.0586199681519772,0.594512171568213,2,11.348913911297,0,0.251013240461497,-0.251013240461497,0.656501068893284,0.0337906523693156,0.125506620230748,0.0495426809640177,-0.125506620230748
"Sam","Garza","Sam Garza","SJE",2013,NA,3,1,16.844372588,0.333333333333333,0,0.624359261914223,-0.362353834770652,-0.624359261914223,1,14.83856546,0,0.0313609110465156,-0.0313609110465156,0.655720172960738,0.208119753971408,0.0313609110465156,-0.208119753971408,-0.0313609110465156
"London","Woodberry","London Woodberry","NER",2016,2186,6,3,15.2499429636805,0.166666666666667,1,0.332538851865089,-0.00807116553900561,0.667461148134911,3,16.4552646719114,0,0.323084950453658,-0.323084950453658,0.655623802318747,0.0554231419775148,0.107694983484553,0.111243524689152,-0.107694983484553
"Karl","Ouimette","Karl Ouimette","NYRB",2016,620,4,0,9.40400757104835,0.25,0,0.595110877547534,-0.595110877547534,-0.595110877547534,1,21.6867240495193,0,0.0602683729512848,-0.0602683729512848,0.655379250498819,0.148777719386884,0.0602683729512848,-0.148777719386884,-0.0602683729512848
"Walter","Vilchez","Walter Vilchez","CHV",2013,NA,2,1,32.05649569,1,0,0.0503955390323912,0.0139110062701129,-0.0503955390323912,5,19.1509928946,1,0.603000694848504,0.396999305151496,0.653396233880896,0.0251977695161956,0.120600138969701,-0.0251977695161956,0.0793998610302991
"Danny","Mwanga","Danny Mwanga","COL",2014,NA,5,0,18.845277882,0,0,0.493209401076404,-0.493209401076404,-0.493209401076404,2,23.731827005,0,0.157553568268472,-0.157553568268472,0.650762969344877,0.0986418802152808,0.0787767841342362,-0.0986418802152808,-0.0787767841342362
"Matt","Watson","Matt Watson","VAN",2012,NA,8,1,27.20956286875,0.5,0,0.3262769778899,-0.27097027657059,-0.3262769778899,4,22.556234415,0,0.323837759019172,-0.323837759019172,0.650114736909072,0.0407846222362375,0.080959439754793,-0.0407846222362375,-0.080959439754793
"Mamadou","Danso","Mamadou Danso","POR",2013,NA,6,0,10.7415017068333,0,0,0.64789897033379,-0.64789897033379,-0.64789897033379,0,NA,0,0,0,0.64789897033379,0.107983161722298,0,-0.107983161722298,0
"Gregg","Berhalter","Gregg Berhalter","LAG",2011,NA,5,1,13.9801586908,0,0,0.226102298034418,-0.140587759203785,-0.226102298034418,2,16.353297,1,0.421299863219135,0.578700136780865,0.647402161253553,0.0452204596068835,0.210649931609568,-0.0452204596068835,0.289350068390432
"Damien","Perquis","Damien Perquis","TOR",2016,1038,4,1,16.8375267941316,0.25,1,0.432228282472539,0.526276276389919,0.567771717527461,3,23.3348163684184,1,0.214464809629268,0.785535190370732,0.646693092101808,0.108057070618135,0.0714882698764228,0.141942929381865,0.261845063456911
"Josh","Wolff","Josh Wolff","DCU",2012,NA,3,2,11.5352121426667,0,0,0.645595488632896,0.171848865609384,-0.645595488632896,0,NA,0,0,0,0.645595488632896,0.215198496210965,0,-0.215198496210965,0
"Ugo","Ihemelu","Ugo Ihemelu","FCD",2012,NA,5,1,10.5800633594,0.4,1,0.643465707309789,0.189871482904759,0.356534292690211,0,NA,0,0,0,0.643465707309789,0.128693141461958,0,0.0713068585380423,0
"Lalas","Abubakar","Lalas Abubakar","CLB",2017,562,5,1,12.0877248170235,0,1,0.639087478062536,0.252690768088907,0.360912521937464,0,NA,0,0,0,0.639087478062536,0.127817495612507,0,0.0721825043874928,0
"Jose","Goncalves","Jose Goncalves","NER",2014,NA,10,2,21.050999069,0.2,1,0.379495627497989,0.159746003332758,0.620504372502011,6,22.5360707223333,0,0.258095088807438,-0.258095088807438,0.637590716305427,0.0379495627497989,0.043015848134573,0.0620504372502011,-0.043015848134573
"Chance","Myers","Chance Myers","SKC",2016,604,1,0,15.9287444577405,0,0,0.0441703811090165,-0.0441703811090165,-0.0441703811090165,6,23.3358112852368,1,0.592578432484277,0.407421567515723,0.636748813593294,0.0441703811090165,0.0987630720807129,-0.0441703811090165,0.0679035945859538
"Alexander","Lopez","Alexander Lopez","HOU",2014,NA,6,2,29.64934975,0.166666666666667,0,0.197875108864965,-0.112601439831401,-0.197875108864965,8,22.43485778175,0,0.437843229126856,-0.437843229126856,0.635718337991821,0.0329791848108275,0.054730403640857,-0.0329791848108275,-0.054730403640857
"Danny","Garcia","Danny Garcia","FCD",2014,NA,2,2,28.23437105,0.5,0,0.0703553175810271,0.183679106071052,-0.0703553175810271,2,13.43778886,0,0.564078976911935,-0.564078976911935,0.634434294492962,0.0351776587905135,0.282039488455967,-0.0351776587905135,-0.282039488455967
"Nathan","Smith","Nathan Smith","LAG",2017,962,2,0,21.3739429961177,0.5,0,0.0900094559495158,-0.0900094559495158,-0.0900094559495158,9,19.0645971642292,0,0.54301362394647,-0.54301362394647,0.633023079895985,0.0450047279747579,0.0603348471051633,-0.0450047279747579,-0.0603348471051633
"Aurelien","Collin","Aurelien Collin","NYRB",2017,595,5,1,12.3935190445057,0,0,0.537449591605366,0.251047433468081,-0.537449591605366,1,17.7165036053957,0,0.0947786121076727,-0.0947786121076727,0.632228203713038,0.107489918321073,0.0947786121076727,-0.107489918321073,-0.0947786121076727
"Kyle","Bekker","Kyle Bekker","TOR",2013,NA,11,1,30.8699361054545,0.181818181818182,0,0.437080955112325,-0.427932019226428,-0.437080955112325,3,23.94259802,0,0.194847625525031,-0.194847625525031,0.631928580637356,0.0397346322829386,0.0649492085083436,-0.0397346322829386,-0.0649492085083436
"Darwin","Jones","Darwin Jones","SEA",2015,143,6,2,19.9398312665916,0.333333333333333,0,0.553865583671578,-0.160954282264565,-0.553865583671578,2,23.2424714899657,0,0.0778458952189361,-0.0778458952189361,0.631711478890515,0.0923109306119297,0.0389229476094681,-0.0923109306119297,-0.0389229476094681
"Hernan","Bernardello","Hernan Bernardello","MTL",2013,NA,2,0,30.335959985,0.5,0,0.0844314633827324,-0.0844314633827324,-0.0844314633827324,9,22.6263491844444,0,0.545021669805548,-0.545021669805548,0.629453133188281,0.0422157316913662,0.0605579633117276,-0.0422157316913662,-0.0605579633117276
"Hernan","Bernardello","Hernan Bernardello","MTL",2016,1055,3,3,31.7038920932898,0.666666666666667,1,0.0697210865416478,0.287164599808164,0.930278913458352,9,24.2021137129583,0,0.559651034302775,-0.559651034302775,0.629372120844422,0.0232403621805493,0.0621834482558638,0.310092971152784,-0.0621834482558638
"Patrick","Doody","Patrick Doody","CHI",2015,595,0,0,NA,NA,0,0,0,0,6,21.0236376023066,0,0.628893809940784,-0.628893809940784,0.628893809940784,0,0.104815634990131,0,-0.104815634990131
"Collen","Warner","Collen Warner","MIN",2017,1319,8,1,29.2795499665709,0.625,1,0.246029655429523,0.0954447734136169,0.753970344570477,7,24.7403223483938,0,0.382103347998035,-0.382103347998035,0.628133003427558,0.0307537069286904,0.0545861925711479,0.0942462930713096,-0.0545861925711479
"German","Mera","German Mera","COL",2013,NA,7,0,12.6726610805714,0,0,0.441001232970262,-0.441001232970262,-0.441001232970262,3,25.6815306466667,0,0.186343711512406,-0.186343711512406,0.627344944482668,0.0630001761386088,0.0621145705041353,-0.0630001761386088,-0.0621145705041353
